cs,chrom,index
0.0,10,30960
0.0,10,30961
0.0,10,30962
0.0,10,30963
0.0,10,30964
0.0,10,30965
0.0,10,30966
0.0,10,30967
0.0,10,30968
0.0,10,30969
0.0,10,30970
0.0,10,30971
0.0,10,30972
0.0,10,30973
0.0,10,30974
0.0,10,30975
0.0,10,30976
0.0,10,30977
0.0,10,30978
0.0,10,30979
0.0,10,30980
0.0,10,30981
0.0,10,30982
0.0,10,30983
0.0,10,30984
0.0,10,30985
0.0,10,30986
0.0,10,30987
0.0,10,30988
0.0,10,30989
0.0,10,30990
0.0,10,30991
0.0,10,30992
0.0,10,30993
0.0,10,30994
0.0,10,30995
0.0,10,30996
0.0,10,30997
0.0,10,30998
0.0,10,30999
0.0,10,31000
0.0,10,31001
0.0,10,31002
0.0,10,31003
0.0,10,31004
0.0,10,31005
0.0,10,31006
0.0,10,31007
0.0,10,31008
0.0,10,31009
0.0,10,31010
0.0,10,31011
0.0,10,31012
0.0,10,31013
0.0,10,31014
0.0,10,31015
0.0,10,31016
0.0,10,31017
0.0,10,31018
0.0,10,31019
0.0,10,31020
0.0,10,31021
0.0,10,31022
0.0,10,31023
0.0,10,31024
0.0,10,31025
0.0,10,31026
0.0,10,31027
0.0,10,31028
0.0,10,31029
0.0,10,31030
0.0,10,31031
0.0,10,31032
0.0,10,31033
0.0,10,31034
0.0,10,31035
0.0,10,31036
0.0,10,31037
0.0,10,31038
0.0,10,31039
0.0,10,31040
0.0,10,31041
0.0,10,31042
0.0,10,31043
0.0,10,31044
0.0,10,31045
0.0,10,31046
0.0,10,31047
0.0,10,31048
0.0,10,31049
0.0,10,31050
0.0,10,31051
0.0,10,31052
0.0,10,31053
0.0,10,31054
0.0,10,31055
0.0,10,31056
0.0,10,31057
0.0,10,31058
0.0,10,31059
0.0,10,31060
0.0,10,31061
0.0,10,31062
0.0,10,31063
0.0,10,31064
0.0,10,31065
0.0,10,31066
0.0,10,31067
0.0,10,31068
0.0,10,31069
0.0,10,31070
0.0,10,31071
0.0,10,31072
0.0,10,31073
0.0,10,31074
0.0,10,31075
0.0,10,31076
0.0,10,31077
0.0,10,31078
0.0,10,31079
0.0,10,31080
0.0,10,31081
0.0,10,31082
0.0,10,31083
0.0,10,31084
0.0,10,31085
0.0,10,31086
0.0,10,31087
0.0,10,31088
0.0,10,31089
0.0,10,31090
0.0,10,31091
0.0,10,31092
0.0,10,31093
0.0,10,31094
0.0,10,31095
0.0,10,31096
0.0,10,31097
0.0,10,31098
0.0,10,31099
0.0,10,31100
0.0,10,31101
0.0,10,31102
0.0,10,31103
0.0,10,31104
0.0,10,31105
0.0,10,31106
0.0,10,31107
0.0,10,31108
0.0,10,31109
0.0,10,31110
0.0,10,31111
0.0,10,31112
0.0,10,31113
0.0,10,31114
0.0,10,31115
0.0,10,31116
0.0,10,31117
0.0,10,31118
0.0,10,31119
0.0,10,31120
0.0,10,31121
0.0,10,31122
0.0,10,31123
0.0,10,31124
0.0,10,31125
0.0,10,31126
0.0,10,31127
0.0,10,31128
0.0,10,31129
0.0,10,31130
0.0,10,31131
0.0,10,31132
0.0,10,31133
0.0,10,31134
0.0,10,31135
0.0,10,31136
0.0,10,31137
0.0,10,31138
0.0,10,31139
0.0,10,31140
0.0,10,31141
0.0,10,31142
0.0,10,31143
0.0,10,31144
0.0,10,31145
0.0,10,31146
0.0,10,31147
0.0,10,31148
0.0,10,31149
0.0,10,31150
0.0,10,31151
23719.163812479295,10,31152
0.0,10,31153
0.0,10,31154
0.0,10,31155
0.0,10,31156
0.0,10,31157
0.0,10,31158
0.0,10,31159
0.0,10,31160
0.0,10,31161
0.0,10,31162
0.0,10,31163
0.0,10,31164
0.0,10,31165
0.0,10,31166
0.0,10,31167
0.0,10,31168
0.0,10,31169
0.0,10,31170
0.0,10,31171
0.0,10,31172
0.0,10,31173
0.0,10,31174
0.0,10,31175
0.0,10,31176
0.0,10,31177
0.0,10,31178
0.0,10,31179
0.0,10,31180
0.0,10,31181
0.0,10,31182
0.0,10,31183
0.0,10,31184
0.0,10,31185
0.0,10,31186
0.0,10,31187
0.0,10,31188
0.0,10,31189
0.0,10,31190
9974.12859965784,10,31191
0.0,10,31192
0.0,10,31193
0.0,10,31194
0.0,10,31195
0.0,10,31196
0.0,10,31197
0.0,10,31198
0.0,10,31199
0.0,10,31200
0.0,10,31201
0.0,10,31202
0.0,10,31203
0.0,10,31204
0.0,10,31205
0.0,10,31206
0.0,10,31207
0.0,10,31208
0.0,10,31209
0.0,10,31210
0.0,10,31211
0.0,10,31212
0.0,10,31213
0.0,10,31214
0.0,10,31215
0.0,10,31216
0.0,10,31217
0.0,10,31218
0.0,10,31219
0.0,10,31220
0.0,10,31221
0.0,10,31222
0.0,10,31223
0.0,10,31224
0.0,10,31225
0.0,10,31226
0.0,10,31227
0.0,10,31228
0.0,10,31229
0.0,10,31230
0.0,10,31231
0.0,10,31232
0.0,10,31233
0.0,10,31234
0.0,10,31235
0.0,10,31236
0.0,10,31237
0.0,10,31238
0.0,10,31239
0.0,10,31240
0.0,10,31241
0.0,10,31242
0.0,10,31243
0.0,10,31244
0.0,10,31245
0.0,10,31246
0.0,10,31247
0.0,10,31248
0.0,10,31249
0.0,10,31250
0.0,10,31251
0.0,10,31252
0.0,10,31253
0.0,10,31254
0.0,10,31255
1408.0963313282277,10,31256
2563.407610165713,10,31257
0.0,10,31258
0.0,10,31259
0.0,10,31260
0.0,10,31261
0.0,10,31262
0.0,10,31263
0.0,10,31264
0.0,10,31265
0.0,10,31266
0.0,10,31267
0.0,10,31268
0.0,10,31269
0.0,10,31270
0.0,10,31271
0.0,10,31272
0.0,10,31273
0.0,10,31274
0.0,10,31275
0.0,10,31276
0.0,10,31277
0.0,10,31278
0.0,10,31279
0.0,10,31280
0.0,10,31281
0.0,10,31282
0.0,10,31283
0.0,10,31284
0.0,10,31285
0.0,10,31286
0.0,10,31287
0.0,10,31288
0.0,10,31289
0.0,10,31290
0.0,10,31291
0.0,10,31292
0.0,10,31293
5838.320851160333,10,31294
0.0,10,31295
0.0,10,31296
0.0,10,31297
0.0,10,31298
0.0,10,31299
0.0,10,31300
0.0,10,31301
0.0,10,31302
0.0,10,31303
0.0,10,31304
0.0,10,31305
0.0,10,31306
0.0,10,31307
0.0,10,31308
0.0,10,31309
0.0,10,31310
0.0,10,31311
0.0,10,31312
0.0,10,31313
0.0,10,31314
0.0,10,31315
0.0,10,31316
0.0,10,31317
0.0,10,31318
0.0,10,31319
0.0,10,31320
0.0,10,31321
0.0,10,31322
0.0,10,31323
0.0,10,31324
0.0,10,31325
0.0,10,31326
0.0,10,31327
0.0,10,31328
0.0,10,31329
7758.614093269481,10,31330
0.0,10,31331
0.0,10,31332
0.0,10,31333
0.0,10,31334
0.0,10,31335
0.0,10,31336
0.0,10,31337
0.0,10,31338
0.0,10,31339
0.0,10,31340
0.0,10,31341
0.0,10,31342
0.0,10,31343
0.0,10,31344
0.0,10,31345
0.0,10,31346
0.0,10,31347
0.0,10,31348
0.0,10,31349
0.0,10,31350
0.0,10,31351
0.0,10,31352
0.0,10,31353
0.0,10,31354
0.0,10,31355
0.0,10,31356
0.0,10,31357
0.0,10,31358
0.0,10,31359
0.0,10,31360
0.0,10,31361
0.0,10,31362
0.0,10,31363
0.0,10,31364
0.0,10,31365
0.0,10,31366
0.0,10,31367
0.0,10,31368
0.0,10,31369
0.0,10,31370
0.0,10,31371
0.0,10,31372
0.0,10,31373
0.0,10,31374
0.0,10,31375
0.0,10,31376
0.0,10,31377
0.0,10,31378
0.0,10,31379
0.0,10,31380
0.0,10,31381
0.0,10,31382
0.0,10,31383
0.0,10,31384
0.0,10,31385
0.0,10,31386
0.0,10,31387
0.0,10,31388
0.0,10,31389
0.0,10,31390
0.0,10,31391
0.0,10,31392
0.0,10,31393
0.0,10,31394
0.0,10,31395
0.0,10,31396
0.0,10,31397
0.0,10,31398
0.0,10,31399
0.0,10,31400
0.0,10,31401
0.0,10,31402
0.0,10,31403
0.0,10,31404
0.0,10,31405
0.0,10,31406
0.0,10,31407
0.0,10,31408
0.0,10,31409
0.0,10,31410
0.0,10,31411
0.0,10,31412
0.0,10,31413
0.0,10,31414
0.0,10,31415
0.0,10,31416
0.0,10,31417
0.0,10,31418
393.4976423987827,10,31419
0.0,10,31420
0.0,10,31421
0.0,10,31422
0.0,10,31423
0.0,10,31424
0.0,10,31425
0.0,10,31426
0.0,10,31427
0.0,10,31428
0.0,10,31429
0.0,10,31430
0.0,10,31431
0.0,10,31432
0.0,10,31433
0.0,10,31434
0.0,10,31435
0.0,10,31436
0.0,10,31437
0.0,10,31438
0.0,10,31439
0.0,10,31440
0.0,10,31441
0.0,10,31442
0.0,10,31443
0.0,10,31444
0.0,10,31445
0.0,10,31446
0.0,10,31447
0.0,10,31448
0.0,10,31449
0.0,10,31450
0.0,10,31451
0.0,10,31452
0.0,10,31453
0.0,10,31454
0.0,10,31455
0.0,10,31456
0.0,10,31457
0.0,10,31458
0.0,10,31459
0.0,10,31460
0.0,10,31461
0.0,10,31462
0.0,10,31463
0.0,10,31464
0.0,10,31465
0.0,10,31466
0.0,10,31467
0.0,10,31468
0.0,10,31469
0.0,10,31470
0.0,10,31471
0.0,10,31472
0.0,10,31473
0.0,10,31474
0.0,10,31475
0.0,10,31476
0.0,10,31477
0.0,10,31478
0.0,10,31479
0.0,10,31480
0.0,10,31481
0.0,10,31482
0.0,10,31483
0.0,10,31484
0.0,10,31485
0.0,10,31486
0.0,10,31487
0.0,10,31488
0.0,10,31489
0.0,10,31490
0.0,10,31491
0.0,10,31492
0.0,10,31493
0.0,10,31494
0.0,10,31495
0.0,10,31496
0.0,10,31497
0.0,10,31498
0.0,10,31499
0.0,10,31500
0.0,10,31501
0.0,10,31502
0.0,10,31503
0.0,10,31504
0.0,10,31505
0.0,10,31506
0.0,10,31507
0.0,10,31508
0.0,10,31509
0.0,10,31510
0.0,10,31511
0.0,10,31512
0.0,10,31513
0.0,10,31514
0.0,10,31515
0.0,10,31516
0.0,10,31517
0.0,10,31518
0.0,10,31519
0.0,10,31520
0.0,10,31521
0.0,10,31522
0.0,10,31523
0.0,10,31524
0.0,10,31525
0.0,10,31526
0.0,10,31527
0.0,10,31528
0.0,10,31529
0.0,10,31530
0.0,10,31531
0.0,10,31532
0.0,10,31533
0.0,10,31534
0.0,10,31535
0.0,10,31536
0.0,10,31537
0.0,10,31538
0.0,10,31539
0.0,10,31540
0.0,10,31541
0.0,10,31542
0.0,10,31543
0.0,10,31544
0.0,10,31545
0.0,10,31546
0.0,10,31547
0.0,10,31548
0.0,10,31549
0.0,10,31550
0.0,10,31551
0.0,10,31552
0.0,10,31553
0.0,10,31554
0.0,10,31555
0.0,10,31556
0.0,10,31557
0.0,10,31558
0.0,10,31559
0.0,10,31560
0.0,10,31561
0.0,10,31562
0.0,10,31563
0.0,10,31564
0.0,10,31565
0.0,10,31566
0.0,10,31567
0.0,10,31568
0.0,10,31569
0.0,10,31570
0.0,10,31571
0.0,10,31572
0.0,10,31573
0.0,10,31574
0.0,10,31575
0.0,10,31576
0.0,10,31577
0.0,10,31578
0.0,10,31579
0.0,10,31580
0.0,10,31581
0.0,10,31582
0.0,10,31583
0.0,10,31584
0.0,10,31585
0.0,10,31586
0.0,10,31587
0.0,10,31588
0.0,10,31589
0.0,10,31590
0.0,10,31591
0.0,10,31592
0.0,10,31593
0.0,10,31594
0.0,10,31595
0.0,10,31596
0.0,10,31597
0.0,10,31598
0.0,10,31599
0.0,10,31600
0.0,10,31601
0.0,10,31602
0.0,10,31603
0.0,10,31604
0.0,10,31605
0.0,10,31606
0.0,10,31607
0.0,10,31608
0.0,10,31609
0.0,10,31610
0.0,10,31611
0.0,10,31612
0.0,10,31613
0.0,10,31614
0.0,10,31615
0.0,10,31616
0.0,10,31617
0.0,10,31618
0.0,10,31619
0.0,10,31620
0.0,10,31621
0.0,10,31622
0.0,10,31623
0.0,10,31624
0.0,10,31625
0.0,10,31626
0.0,10,31627
0.0,10,31628
0.0,10,31629
0.0,10,31630
0.0,10,31631
0.0,10,31632
0.0,10,31633
0.0,10,31634
0.0,10,31635
0.0,10,31636
0.0,10,31637
0.0,10,31638
0.0,10,31639
0.0,10,31640
0.0,10,31641
0.0,10,31642
0.0,10,31643
0.0,10,31644
0.0,10,31645
0.0,10,31646
0.0,10,31647
0.0,10,31648
0.0,10,31649
0.0,10,31650
0.0,10,31651
0.0,10,31652
0.0,10,31653
0.0,10,31654
0.0,10,31655
0.0,10,31656
0.0,10,31657
0.0,10,31658
0.0,10,31659
0.0,10,31660
0.0,10,31661
0.0,10,31662
0.0,10,31663
0.0,10,31664
0.0,10,31665
0.0,10,31666
0.0,10,31667
0.0,10,31668
0.0,10,31669
0.0,10,31670
0.0,10,31671
0.0,10,31672
0.0,10,31673
0.0,10,31674
0.0,10,31675
0.0,10,31676
0.0,10,31677
0.0,10,31678
0.0,10,31679
0.0,10,31680
0.0,10,31681
0.0,10,31682
0.0,10,31683
0.0,10,31684
0.0,10,31685
0.0,10,31686
0.0,10,31687
0.0,10,31688
0.0,10,31689
0.0,10,31690
0.0,10,31691
0.0,10,31692
0.0,10,31693
0.0,10,31694
0.0,10,31695
0.0,10,31696
0.0,10,31697
0.0,10,31698
0.0,10,31699
0.0,10,31700
0.0,10,31701
0.0,11,31702
0.0,11,31703
0.0,11,31704
0.0,11,31705
0.0,11,31706
0.0,11,31707
0.0,11,31708
0.0,11,31709
0.0,11,31710
0.0,11,31711
0.0,11,31712
0.0,11,31713
0.0,11,31714
0.0,11,31715
0.0,11,31716
0.0,11,31717
0.0,11,31718
0.0,11,31719
0.0,11,31720
0.0,11,31721
0.0,11,31722
0.0,11,31723
0.0,11,31724
0.0,11,31725
0.0,11,31726
0.0,11,31727
0.0,11,31728
0.0,11,31729
0.0,11,31730
0.0,11,31731
0.0,11,31732
0.0,11,31733
0.0,11,31734
0.0,11,31735
0.0,11,31736
0.0,11,31737
0.0,11,31738
0.0,11,31739
0.0,11,31740
0.0,11,31741
0.0,11,31742
0.0,11,31743
0.0,11,31744
0.0,11,31745
0.0,11,31746
0.0,11,31747
0.0,11,31748
0.0,11,31749
0.0,11,31750
0.0,11,31751
0.0,11,31752
0.0,11,31753
0.0,11,31754
0.0,11,31755
0.0,11,31756
0.0,11,31757
0.0,11,31758
0.0,11,31759
0.0,11,31760
0.0,11,31761
0.0,11,31762
0.0,11,31763
0.0,11,31764
0.0,11,31765
0.0,11,31766
0.0,11,31767
0.0,11,31768
0.0,11,31769
0.0,11,31770
0.0,11,31771
0.0,11,31772
4708.134829085781,11,31773
0.0,11,31774
0.0,11,31775
0.0,11,31776
0.0,11,31777
0.0,11,31778
0.0,11,31779
0.0,11,31780
0.0,11,31781
0.0,11,31782
0.0,11,31783
0.0,11,31784
0.0,11,31785
0.0,11,31786
0.0,11,31787
0.0,11,31788
0.0,11,31789
0.0,11,31790
0.0,11,31791
0.0,11,31792
0.0,11,31793
0.0,11,31794
0.0,11,31795
6104.804718881978,11,31796
0.0,11,31797
0.0,11,31798
0.0,11,31799
0.0,11,31800
0.0,11,31801
0.0,11,31802
0.0,11,31803
0.0,11,31804
0.0,11,31805
0.0,11,31806
0.0,11,31807
0.0,11,31808
0.0,11,31809
0.0,11,31810
0.0,11,31811
0.0,11,31812
0.0,11,31813
7142.646259873216,11,31814
11042.16652190753,11,31815
5400.971865785318,11,31816
0.0,11,31817
0.0,11,31818
0.0,11,31819
0.0,11,31820
3671.6330046550875,11,31821
0.0,11,31822
2219.799385784233,11,31823
2254.4202286305244,11,31824
2238.350220542526,11,31825
0.0,11,31826
0.0,11,31827
0.0,11,31828
0.0,11,31829
0.0,11,31830
0.0,11,31831
0.0,11,31832
0.0,11,31833
0.0,11,31834
0.0,11,31835
0.0,11,31836
0.0,11,31837
0.0,11,31838
0.0,11,31839
0.0,11,31840
0.0,11,31841
0.0,11,31842
0.0,11,31843
0.0,11,31844
0.0,11,31845
0.0,11,31846
0.0,11,31847
0.0,11,31848
0.0,11,31849
0.0,11,31850
0.0,11,31851
0.0,11,31852
0.0,11,31853
0.0,11,31854
0.0,11,31855
0.0,11,31856
0.0,11,31857
0.0,11,31858
0.0,11,31859
0.0,11,31860
0.0,11,31861
0.0,11,31862
0.0,11,31863
0.0,11,31864
0.0,11,31865
0.0,11,31866
0.0,11,31867
0.0,11,31868
0.0,11,31869
0.0,11,31870
0.0,11,31871
0.0,11,31872
0.0,11,31873
0.0,11,31874
0.0,11,31875
0.0,11,31876
0.0,11,31877
0.0,11,31878
0.0,11,31879
0.0,11,31880
0.0,11,31881
0.0,11,31882
0.0,11,31883
0.0,11,31884
0.0,11,31885
0.0,11,31886
0.0,11,31887
0.0,11,31888
0.0,11,31889
0.0,11,31890
0.0,11,31891
0.0,11,31892
0.0,11,31893
11770.054384382636,11,31894
11800.821304631836,11,31895
9814.021506351495,11,31896
11809.830178379947,11,31897
0.0,11,31898
0.0,11,31899
0.0,11,31900
0.0,11,31901
0.0,11,31902
0.0,11,31903
930.2967227441169,11,31904
910.6239268439266,11,31905
0.0,11,31906
0.0,11,31907
2904.4234385460586,11,31908
288.8046483548425,11,31909
0.0,11,31910
0.0,11,31911
0.0,11,31912
0.0,11,31913
0.0,11,31914
0.0,11,31915
0.0,11,31916
0.0,11,31917
0.0,11,31918
0.0,11,31919
0.0,11,31920
0.0,11,31921
0.0,11,31922
0.0,11,31923
0.0,11,31924
0.0,11,31925
0.0,11,31926
0.0,11,31927
0.0,11,31928
0.0,11,31929
0.0,11,31930
0.0,11,31931
0.0,11,31932
0.0,11,31933
0.0,11,31934
0.0,11,31935
0.0,11,31936
0.0,11,31937
0.0,11,31938
0.0,11,31939
0.0,11,31940
0.0,11,31941
0.0,11,31942
0.0,11,31943
0.0,11,31944
0.0,11,31945
0.0,11,31946
0.0,11,31947
0.0,11,31948
12142.568410702435,11,31949
0.0,11,31950
12288.57575798828,11,31951
0.0,11,31952
0.0,11,31953
12445.944058748659,11,31954
26368.601477061522,11,31955
12821.894675388772,11,31956
0.0,11,31957
5218.026665522181,11,31958
0.0,11,31959
0.0,11,31960
0.0,11,31961
0.0,11,31962
0.0,11,31963
0.0,11,31964
0.0,11,31965
0.0,11,31966
0.0,11,31967
0.0,11,31968
0.0,11,31969
0.0,11,31970
0.0,11,31971
0.0,11,31972
0.0,11,31973
0.0,11,31974
0.0,11,31975
0.0,11,31976
0.0,11,31977
0.0,11,31978
0.0,11,31979
0.0,11,31980
0.0,11,31981
0.0,11,31982
0.0,11,31983
0.0,11,31984
3792.385899094047,11,31985
0.0,11,31986
0.0,11,31987
0.0,11,31988
0.0,11,31989
0.0,11,31990
0.0,11,31991
0.0,11,31992
0.0,11,31993
0.0,11,31994
0.0,11,31995
0.0,11,31996
0.0,11,31997
0.0,11,31998
0.0,11,31999
0.0,11,32000
0.0,11,32001
0.0,11,32002
0.0,11,32003
0.0,11,32004
0.0,11,32005
0.0,11,32006
0.0,11,32007
0.0,11,32008
0.0,11,32009
0.0,11,32010
0.0,11,32011
0.0,11,32012
0.0,11,32013
0.0,11,32014
0.0,11,32015
0.0,11,32016
0.0,11,32017
0.0,11,32018
0.0,11,32019
0.0,11,32020
0.0,11,32021
0.0,11,32022
0.0,11,32023
0.0,11,32024
0.0,11,32025
0.0,11,32026
0.0,11,32027
7006.833897521482,11,32028
0.0,11,32029
0.0,11,32030
0.0,11,32031
0.0,11,32032
0.0,11,32033
0.0,11,32034
0.0,11,32035
0.0,11,32036
0.0,11,32037
0.0,11,32038
1345.5348719360873,11,32039
0.0,11,32040
0.0,11,32041
0.0,11,32042
0.0,11,32043
0.0,11,32044
0.0,11,32045
0.0,11,32046
0.0,11,32047
0.0,11,32048
0.0,11,32049
0.0,11,32050
0.0,11,32051
0.0,11,32052
0.0,11,32053
0.0,11,32054
0.0,11,32055
0.0,11,32056
0.0,11,32057
0.0,11,32058
0.0,11,32059
0.0,11,32060
0.0,11,32061
0.0,11,32062
0.0,11,32063
0.0,11,32064
0.0,11,32065
0.0,11,32066
0.0,11,32067
0.0,11,32068
0.0,11,32069
0.0,11,32070
0.0,11,32071
0.0,11,32072
0.0,11,32073
0.0,11,32074
0.0,11,32075
0.0,11,32076
0.0,11,32077
0.0,11,32078
6141.35927141835,11,32079
0.0,11,32080
0.0,11,32081
0.0,11,32082
4192.897786889779,11,32083
0.0,11,32084
0.0,11,32085
0.0,11,32086
0.0,11,32087
0.0,11,32088
0.0,11,32089
0.0,11,32090
0.0,11,32091
0.0,11,32092
0.0,11,32093
0.0,11,32094
0.0,11,32095
0.0,11,32096
0.0,11,32097
0.0,11,32098
0.0,11,32099
0.0,11,32100
0.0,11,32101
0.0,11,32102
0.0,11,32103
0.0,11,32104
0.0,11,32105
0.0,11,32106
0.0,11,32107
0.0,11,32108
0.0,11,32109
0.0,11,32110
0.0,11,32111
0.0,11,32112
0.0,11,32113
0.0,11,32114
0.0,11,32115
0.0,11,32116
0.0,11,32117
0.0,11,32118
0.0,11,32119
0.0,11,32120
0.0,11,32121
4789.090568503131,11,32122
0.0,11,32123
0.0,11,32124
0.0,11,32125
0.0,11,32126
0.0,11,32127
0.0,11,32128
0.0,11,32129
0.0,11,32130
0.0,11,32131
0.0,11,32132
0.0,11,32133
0.0,11,32134
0.0,11,32135
0.0,11,32136
0.0,11,32137
0.0,11,32138
0.0,11,32139
0.0,11,32140
0.0,11,32141
0.0,11,32142
0.0,11,32143
0.0,11,32144
0.0,11,32145
0.0,11,32146
0.0,11,32147
0.0,11,32148
0.0,11,32149
0.0,11,32150
0.0,11,32151
0.0,11,32152
0.0,11,32153
3027.646002078983,11,32154
0.0,11,32155
0.0,11,32156
11867.009471498852,11,32157
0.0,11,32158
0.0,11,32159
0.0,11,32160
0.0,11,32161
0.0,11,32162
0.0,11,32163
0.0,11,32164
17624.004457215247,11,32165
0.0,11,32166
0.0,11,32167
0.0,11,32168
0.0,11,32169
0.0,11,32170
596.5400035463616,11,32171
0.0,11,32172
386.35001848896985,11,32173
0.0,11,32174
0.0,11,32175
0.0,11,32176
0.0,11,32177
0.0,11,32178
0.0,11,32179
0.0,11,32180
0.0,11,32181
0.0,11,32182
0.0,11,32183
0.0,11,32184
0.0,11,32185
0.0,11,32186
0.0,11,32187
0.0,11,32188
0.0,11,32189
0.0,11,32190
0.0,11,32191
0.0,11,32192
0.0,11,32193
0.0,11,32194
0.0,11,32195
0.0,11,32196
0.0,11,32197
0.0,11,32198
0.0,11,32199
0.0,11,32200
0.0,11,32201
0.0,11,32202
0.0,11,32203
0.0,11,32204
0.0,11,32205
0.0,11,32206
0.0,11,32207
0.0,11,32208
0.0,11,32209
0.0,11,32210
0.0,11,32211
0.0,11,32212
0.0,11,32213
0.0,11,32214
0.0,11,32215
0.0,11,32216
0.0,11,32217
0.0,11,32218
0.0,11,32219
0.0,11,32220
0.0,11,32221
0.0,11,32222
6745.909930609275,11,32223
2745.630145913892,11,32224
17204.602529435808,11,32225
8970.681014737496,11,32226
0.0,11,32227
0.0,11,32228
0.0,11,32229
0.0,11,32230
0.0,11,32231
0.0,11,32232
0.0,11,32233
0.0,11,32234
0.0,11,32235
0.0,11,32236
0.0,11,32237
0.0,11,32238
0.0,11,32239
0.0,11,32240
0.0,11,32241
0.0,11,32242
0.0,11,32243
0.0,11,32244
0.0,11,32245
0.0,11,32246
0.0,11,32247
0.0,11,32248
0.0,11,32249
0.0,11,32250
0.0,11,32251
0.0,11,32252
0.0,11,32253
0.0,11,32254
0.0,11,32255
0.0,11,32256
0.0,11,32257
0.0,11,32258
0.0,11,32259
0.0,11,32260
0.0,11,32261
0.0,11,32262
0.0,11,32263
0.0,11,32264
0.0,11,32265
4859.478159706002,11,32266
8795.877367528745,11,32267
0.0,11,32268
0.0,11,32269
0.0,11,32270
0.0,11,32271
0.0,11,32272
0.0,11,32273
0.0,11,32274
0.0,11,32275
0.0,11,32276
0.0,11,32277
0.0,11,32278
0.0,11,32279
0.0,11,32280
0.0,11,32281
0.0,11,32282
0.0,11,32283
0.0,11,32284
0.0,11,32285
0.0,11,32286
0.0,11,32287
0.0,11,32288
0.0,11,32289
0.0,11,32290
0.0,11,32291
0.0,11,32292
0.0,11,32293
0.0,11,32294
0.0,11,32295
0.0,11,32296
0.0,11,32297
0.0,11,32298
0.0,11,32299
0.0,11,32300
0.0,11,32301
0.0,11,32302
0.0,11,32303
0.0,11,32304
3730.3176884865793,11,32305
0.0,11,32306
0.0,11,32307
12260.802356567166,11,32308
426.00786348112655,11,32309
0.0,11,32310
0.0,11,32311
0.0,11,32312
0.0,11,32313
0.0,11,32314
0.0,11,32315
0.0,11,32316
0.0,11,32317
0.0,11,32318
0.0,11,32319
0.0,11,32320
0.0,11,32321
0.0,11,32322
0.0,11,32323
0.0,11,32324
0.0,11,32325
0.0,11,32326
0.0,11,32327
0.0,11,32328
0.0,11,32329
0.0,11,32330
0.0,11,32331
0.0,11,32332
0.0,11,32333
0.0,11,32334
0.0,11,32335
0.0,11,32336
0.0,11,32337
0.0,11,32338
0.0,11,32339
0.0,11,32340
0.0,11,32341
0.0,11,32342
0.0,11,32343
0.0,11,32344
0.0,11,32345
0.0,11,32346
1752.3150908427306,11,32347
0.0,11,32348
0.0,11,32349
0.0,11,32350
0.0,11,32351
0.0,11,32352
0.0,11,32353
0.0,11,32354
5187.017636486321,11,32355
0.0,11,32356
0.0,11,32357
0.0,11,32358
0.0,11,32359
0.0,11,32360
0.0,11,32361
0.0,11,32362
0.0,11,32363
0.0,11,32364
21864.654480735826,11,32365
0.0,11,32366
0.0,11,32367
0.0,11,32368
0.0,11,32369
0.0,11,32370
0.0,11,32371
0.0,11,32372
0.0,11,32373
0.0,11,32374
0.0,11,32375
0.0,11,32376
0.0,11,32377
0.0,11,32378
0.0,11,32379
0.0,11,32380
0.0,11,32381
0.0,11,32382
0.0,11,32383
0.0,11,32384
0.0,11,32385
0.0,11,32386
0.0,11,32387
0.0,11,32388
0.0,11,32389
0.0,11,32390
0.0,11,32391
0.0,11,32392
0.0,11,32393
0.0,11,32394
0.0,11,32395
0.0,11,32396
0.0,11,32397
0.0,11,32398
0.0,11,32399
0.0,11,32400
0.0,11,32401
0.0,11,32402
0.0,11,32403
0.0,11,32404
0.0,11,32405
0.0,11,32406
0.0,11,32407
3158.861409184474,11,32408
0.0,11,32409
0.0,11,32410
0.0,11,32411
0.0,11,32412
0.0,11,32413
0.0,11,32414
0.0,11,32415
0.0,11,32416
0.0,11,32417
0.0,11,32418
0.0,11,32419
0.0,11,32420
0.0,11,32421
0.0,11,32422
0.0,11,32423
0.0,11,32424
0.0,11,32425
0.0,11,32426
0.0,11,32427
0.0,11,32428
0.0,11,32429
0.0,11,32430
0.0,11,32431
0.0,11,32432
0.0,11,32433
0.0,11,32434
0.0,11,32435
0.0,11,32436
0.0,11,32437
0.0,11,32438
0.0,11,32439
0.0,11,32440
0.0,11,32441
0.0,11,32442
0.0,11,32443
0.0,11,32444
0.0,11,32445
0.0,11,32446
0.0,11,32447
0.0,11,32448
0.0,11,32449
0.0,11,32450
0.0,11,32451
0.0,11,32452
0.0,11,32453
0.0,11,32454
0.0,11,32455
0.0,11,32456
0.0,11,32457
0.0,11,32458
0.0,11,32459
0.0,11,32460
0.0,11,32461
0.0,11,32462
0.0,11,32463
0.0,11,32464
0.0,11,32465
0.0,11,32466
0.0,11,32467
0.0,11,32468
0.0,11,32469
0.0,11,32470
0.0,11,32471
0.0,11,32472
0.0,11,32473
0.0,11,32474
0.0,11,32475
0.0,11,32476
0.0,11,32477
0.0,11,32478
0.0,11,32479
0.0,11,32480
0.0,11,32481
0.0,11,32482
0.0,11,32483
0.0,11,32484
0.0,11,32485
0.0,11,32486
0.0,11,32487
4413.295459794219,11,32488
